"","corr","edges","pval","fdr"
"343",0.614337830387,"Clostridium saccharobutylicum_Fusobacterium nucleatum",0,0
"344",0.701646060197,"Clostridium saccharoperbutylacetonicum_Fusobacterium nucleatum",0,0
"345",0.553804345965,"Clostridium septicum_Fusobacterium nucleatum",0,0
"346",0.671346552754,"Clostridium sp. CT4_Fusobacterium nucleatum",0,0
"347",0.691011228461,"Clostridium sp. DL-VIII_Fusobacterium nucleatum",0,0
"348",0.507679821483,"Paraclostridium bifermentans_Fusobacterium nucleatum",0,0
"349",0.574828408365,"Parvimonas micra_Fusobacterium nucleatum",0,0
"350",0.626554923433,"Fusobacterium necrophorum_Fusobacterium nucleatum",0,0
"351",0.511052853102,"Clostridium argentinense_Fusobacterium pseudoperiodonticum",0,0
"352",0.512731717593,"Clostridium beijerinckii_Fusobacterium pseudoperiodonticum",0,0
"353",0.590849626781,"Clostridium botulinum_Fusobacterium pseudoperiodonticum",0,0
"354",0.58708965724,"Clostridium cellulovorans_Fusobacterium pseudoperiodonticum",0,0
"355",0.530987786971,"Clostridium isatidis_Fusobacterium pseudoperiodonticum",0,0
"356",0.597288838655,"Clostridium novyi_Fusobacterium pseudoperiodonticum",0,0
"357",0.541346695502,"Clostridium pasteurianum_Fusobacterium pseudoperiodonticum",0,0
"358",0.58367624347,"Clostridium saccharobutylicum_Fusobacterium pseudoperiodonticum",0,0
"359",0.518846441333,"Clostridium saccharoperbutylacetonicum_Fusobacterium pseudoperiodonticum",0,0
"360",0.521178147387,"Clostridium sp. CT4_Fusobacterium pseudoperiodonticum",0,0
"361",0.546110943943,"Fusobacterium necrophorum_Fusobacterium pseudoperiodonticum",0,0
"362",0.677918403814,"Fusobacterium nucleatum_Fusobacterium pseudoperiodonticum",0,0
"363",0.518874815982,"Oscillibacter sp. PEA192_Desulfovibrio desulfuricans",0,0
"364",0.520454663697,"Flavonifractor plautii_Desulfovibrio desulfuricans",0,0
"365",0.527166220224,"Flintibacter sp. KGMB00164_Desulfovibrio desulfuricans",0,0
"366",0.517962065569,"Intestinimonas butyriciproducens_Desulfovibrio desulfuricans",0,0
"367",0.518462916824,"Oscillibacter sp. PEA192_Desulfovibrio fairfieldensis",0,0
"368",0.509835040672,"Flintibacter sp. KGMB00164_Desulfovibrio fairfieldensis",0,0
"369",0.742140765059,"Desulfovibrio desulfuricans_Desulfovibrio fairfieldensis",0,0
"370",0.53435568369,"Alistipes finegoldii_Desulfovibrio vulgaris",0,0
"371",0.525204535276,"Oscillibacter sp. PEA192_Desulfovibrio vulgaris",0,0
"372",0.504752198169,"Flavonifractor plautii_Desulfovibrio vulgaris",0,0
"373",0.513486024133,"Clostridiales bacterium CCNA10_Desulfovibrio vulgaris",0,0
"374",0.82263621575,"Desulfovibrio desulfuricans_Desulfovibrio vulgaris",0,0
"375",0.804847963872,"Desulfovibrio fairfieldensis_Desulfovibrio vulgaris",0,0
"376",0.506136367301,"Ruthenibacterium lactatiformans_Cloacibacillus porcorum",0,0
"377",0.511774163249,"Flintibacter sp. KGMB00164_Cloacibacillus porcorum",0,0
"378",0.589655933178,"Intestinimonas butyriciproducens_Cloacibacillus porcorum",0,0
"379",0.68881940791,"Desulfovibrio desulfuricans_Cloacibacillus porcorum",0,0
"380",0.540776813842,"Parastagonospora nodorum_Fonsecaea erecta",0,0
"381",0.572063270516,"Cladophialophora immunda_Fonsecaea erecta",0,0
"382",0.54310270071,"Streptococcus equinus_Aspergillus niger",0,0
"383",0.510847877047,"Streptococcus oralis_Aspergillus niger",0,0
"384",0.511434341677,"Macrophomina phaseolina_Aspergillus niger",0,0
"385",0.52754067069,"Porphyromonas gingivalis_Aspergillus nomiae",0,0
"386",0.560472778748,"Prevotella intermedia_Aspergillus nomiae",0,0
"387",0.552132306234,"Prevotella scopos_Aspergillus nomiae",0,0
"388",0.601801709585,"Aspergillus niger_Talaromyces islandicus",0,0
"389",0.604973647415,"Bacteroides fragilis_Erysiphe pulchra",0,0
"390",0.515693332749,"Parabacteroides distasonis_Erysiphe pulchra",0,0
"391",0.571900364771,"[Clostridium] bolteae_Erysiphe pulchra",0,0
"392",0.518985540183,"Aspergillus clavatus_Erysiphe pulchra",0,0
"393",0.592123705647,"Emmonsia sp. CAC-2015a_Erysiphe pulchra",0,0
"394",0.502041840806,"Bifidobacterium angulatum_Lipomyces starkeyi",0,0
"395",0.506300586593,"Bifidobacterium breve_Lipomyces starkeyi",0,0
"396",0.580761354491,"Erysiphe pulchra_Malassezia globosa",0,0
"397",0.51836998893,"Parastagonospora nodorum_Cryptococcus gattii VGII",0,0
"398",0.519408226845,"Gemella morbillorum_Rhizophagus irregularis",0,0
"399",0.540525552735,"Clostridium argentinense_Rhizophagus irregularis",0,0
"400",0.596283575061,"Clostridium beijerinckii_Rhizophagus irregularis",0,0
"401",0.62866479734,"Clostridium botulinum_Rhizophagus irregularis",0,0
"402",0.523602328472,"Clostridium butyricum_Rhizophagus irregularis",0,0
"403",0.547262127959,"Clostridium novyi_Rhizophagus irregularis",0,0
"404",0.637229787924,"Clostridium pasteurianum_Rhizophagus irregularis",0,0
"405",0.631719901402,"Clostridium saccharoperbutylacetonicum_Rhizophagus irregularis",0,0
"406",0.594125930919,"Clostridium sp. CT4_Rhizophagus irregularis",0,0
"407",0.595723335682,"Clostridium sp. DL-VIII_Rhizophagus irregularis",0,0
"408",0.712087819898,"Fusobacterium nucleatum_Rhizophagus irregularis",0,0
"409",0.61358398538,"Emmonsia sp. CAC-2015a_Rhizophagus irregularis",0,0
"410",0.578987585835,"Marssonina brunnea_Rhizophagus irregularis",0,0
"411",0.580016750741,"Sclerotinia sclerotiorum_Rhizophagus irregularis",0,0
"412",0.583069400027,"Nadsonia fulvescens_Rhizophagus irregularis",0,0
"413",0.540936991517,"Emmonsia sp. CAC-2015a_Absidia glauca",0,0
"414",0.711107935106,"Erysiphe pulchra_Absidia glauca",0,0
"415",0.560820979476,"Sclerotinia sclerotiorum_Absidia glauca",0,0
"416",0.584379812542,"Talaromyces islandicus_Mucor ambiguus",0,0
"417",0.621311647729,"Erysiphe pulchra_Mucor ambiguus",0,0
"418",0.615062498965,"Emmonsia sp. CAC-2015a_Rhizopus microsporus",0,0
"419",0.70635548401,"Erysiphe pulchra_Rhizopus microsporus",0,0
"420",0.567581940647,"Marssonina brunnea_Rhizopus microsporus",0,0
"421",0.637909471685,"Hypsizygus marmoreus_Rhizopus microsporus",0,0
"422",0.787137488241,"Rhizophagus irregularis_Rhizopus microsporus",0,0
"423",0.506054026449,"Lachnospiraceae bacterium GAM79_Sulfodiicoccus acidiphilus",0,0
"424",0.502918788012,"Desulfovibrio fairfieldensis_Pyrobaculum arsenaticum",0,0
"425",0.544668992484,"Bifidobacterium angulatum_Halorubrum lacusprofundi",0,0
"426",0.557466642538,"Anaerostipes hadrus_Methanothermobacter sp. KEPCO-1",0,0
"427",0.515859301705,"Faecalibacterium prausnitzii_Thermoplasmatales archaeon BRNA1",0,0
"428",-0.50331885833,"Rhizophagus irregularis_Thermoplasmatales archaeon BRNA1",0,0
"429",0.520821931237,"Halorubrum lacusprofundi_Thermoplasmatales archaeon BRNA1",0,0
"430",0.685229338842,"[Eubacterium] eligens_Torque teno canis virus",0,0
"431",-0.516799435769,"Butyricimonas faecalis_Adoxophyes orana granulovirus",0,0
"432",0.676296848927,"Anaerobutyricum hallii_Adoxophyes orana granulovirus",0,0
"433",0.638389430303,"Blautia sp. SC05B48_Adoxophyes orana granulovirus",0,0
"434",0.505010951112,"Penicillium brasilianum_Pandoravirus salinus",0,0
"435",0.537243617093,"Erysiphe pulchra_Pandoravirus salinus",0,0
"436",0.583561460175,"Bacteroides caccae_Tadarida brasiliensis polyomavirus 1",0,0
"437",0.517898077982,"Bifidobacterium breve_Xipapillomavirus 2",0,0
"438",0.774236471897,"Bifidobacterium longum_Xipapillomavirus 2",0,0
"439",0.716596009047,"Bifidobacterium adolescentis_Parus major densovirus",0,0
"440",0.533712203928,"Bifidobacterium angulatum_Parus major densovirus",0,0
"441",0.596873146508,"Roseburia intestinalis_Varroa mite associated genomovirus 1",0,0
"442",0.527436938993,"Bifidobacterium longum_Dickeya virus Limestone",0,0
"443",0.58270581286,"African eggplant mosaic virus_Citrobacter phage CR44b",0,0
"444",0.732381799558,"Bifidobacterium adolescentis_Enterobacteria phage 285P",0,0
"445",0.612683214214,"Parus major densovirus_Enterobacteria phage 285P",0,0
"446",0.502600315428,"[Eubacterium] cellulosolvens_Bacillus virus Mater",0,0
"447",0.514035337906,"Anaerocolumna sp. CBA3638_Bacillus virus Mater",0,0
"448",0.575450605616,"Blautia producta_Bacillus virus Mater",0,0
"449",0.533066719038,"Macrophomina phaseolina_Bacillus virus Mater",0,0
"450",0.520915342205,"Bacteroides caccae_Mycobacterium virus Lukilu",0,0
"451",0.584390655714,"Anaerocolumna sp. CBA3638_Citrobacter virus Moon",0,0
"452",0.535083211903,"Blautia producta_Citrobacter virus Moon",0,0
"453",0.522684570984,"Herbinix luporum_Citrobacter virus Moon",0,0
"454",0.510139987075,"Lachnoanaerobaculum umeaense_Citrobacter virus Moon",0,0
"455",0.562861653751,"Lachnoclostridium phytofermentans_Citrobacter virus Moon",0,0
"456",0.549405298898,"Bacillus virus Mater_Citrobacter virus Moon",0,0
"457",0.596451885555,"Bifidobacterium angulatum_Vibrio virus KVP40",0,0
"458",0.541367684249,"Bifidobacterium catenulatum_Vibrio virus KVP40",0,0
"459",0.501717405624,"Bifidobacterium longum_Vibrio virus KVP40",0,0
"460",0.534699527506,"Lipomyces starkeyi_Vibrio virus KVP40",0,0
"461",0.580276873209,"[Eubacterium] cellulosolvens_Morganella phage vB_MmoM_MP1",0,0
"462",0.507506876276,"Anaerocolumna sp. CBA3638_Morganella phage vB_MmoM_MP1",0,0
"463",0.500681566589,"Citrobacter virus Moon_Morganella phage vB_MmoM_MP1",0,0
"464",0.501628036088,"Nosema bombycis_Shigella phage SfIV",0,0
"465",0.717489140898,"Dickeya virus RC2014_Vibrio phage eugene 12A10",0,0
"466",0.5133964537,"Faecalibacterium prausnitzii_Escherichia virus ECB2",0,0
"467",0.724594955688,"Nosema bombycis_Salmonella phage epsilon34",0,0
"468",0.657654145064,"Shigella phage SfIV_Salmonella phage epsilon34",0,0
"469",0.505744631536,"Shigella phage SfIV_Salmonella virus HK620",0,0
"470",0.629776575273,"Salmonella phage epsilon34_Salmonella virus HK620",0,0
"471",0.611441169014,"Nosema bombycis_Escherichia phage TL-2011b",0,0
"472",0.730111925329,"Shigella phage SfIV_Escherichia phage TL-2011b",0,0
"473",0.766732733287,"Salmonella phage epsilon34_Escherichia phage TL-2011b",0,0
"474",0.572478741709,"Salmonella virus HK620_Escherichia phage TL-2011b",0,0
"475",0.546261350172,"Bifidobacterium breve_Bacillus virus Andromeda",0,0
"476",0.747159293796,"Bifidobacterium longum_Bacillus virus Andromeda",0,0
"477",0.637343519356,"Xipapillomavirus 2_Bacillus virus Andromeda",0,0
"478",0.51838480972,"Bifidobacterium longum_Gordonia virus Bantam",0,0
"479",0.863847173009,"Faecalibacterium prausnitzii_Enterobacter phage phiEap-2",0,0
"480",0.592548254674,"Dickeya virus RC2014_Mycobacterium phage Phlei",0,0
"481",0.611848184878,"Vibrio phage eugene 12A10_Mycobacterium phage Phlei",0,0
"482",0.516472804573,"Butyrivibrio hungatei_Rhodococcus virus Trina",0,0
"483",0.520567474308,"Butyrivibrio proteoclasticus_Rhodococcus virus Trina",0,0
"484",0.624545862454,"Nosema bombycis_Enterobacteria phage YYZ-2008",0,0
"485",0.69490749557,"Shigella phage SfIV_Enterobacteria phage YYZ-2008",0,0
"486",0.774667695734,"Salmonella phage epsilon34_Enterobacteria phage YYZ-2008",0,0
"487",0.609543037388,"Salmonella virus HK620_Enterobacteria phage YYZ-2008",0,0
"488",0.89261447519,"Escherichia phage TL-2011b_Enterobacteria phage YYZ-2008",0,0
"489",0.575717008958,"[Eubacterium] eligens_Lactobacillus phage JCL1032",0,0
"490",0.636011283872,"Bifidobacterium longum_Pseudomonas phage phiPSA1",0,0
"491",0.562905813133,"Xipapillomavirus 2_Pseudomonas phage phiPSA1",0,0
"492",0.611201696434,"Anaerostipes hadrus_Shewanella sp. phage 3/49",0,0
"493",0.532336689638,"Lachnospiraceae bacterium GAM79_Streptomyces phage SF3",0,0
"494",0.547388004254,"Roseburia intestinalis_Tobacco vein clearing virus",0,0
"495",0.555326172593,"Varroa mite associated genomovirus 1_Tobacco vein clearing virus",0,0
"496",0.579137481679,"Anaerostipes hadrus_Cardiovirus B",0,0
"497",0.761916594922,"Bifidobacterium adolescentis_Cardiovirus C",0,0
"498",0.577887343922,"Bifidobacterium angulatum_Cardiovirus C",0,0
"499",0.657016273747,"Parus major densovirus_Cardiovirus C",0,0
"500",0.659986184288,"Enterobacteria phage 285P_Cardiovirus C",0,0
"501",0.526083173164,"Bacteroides caccae_Bovine picornavirus",0,0
"502",0.690144875193,"Bifidobacterium longum_Asian prunus virus 1",0,0
"503",0.610352466317,"Xipapillomavirus 2_Asian prunus virus 1",0,0
"504",0.599751810368,"Bacillus virus Andromeda_Asian prunus virus 1",0,0
"505",0.503396364243,"Pseudomonas phage phiPSA1_Asian prunus virus 1",0,0
"506",0.759559988336,"[Eubacterium] eligens_Grapevine virus J",0,0
"507",0.579672315855,"Torque teno canis virus_Grapevine virus J",0,0
"508",0.574162180155,"Faecalibacterium prausnitzii_Thiafora orthonairovirus",0,0
"509",0.536325853933,"African eggplant mosaic virus_Thiafora orthonairovirus",0,0
"510",0.523161549838,"Citrobacter phage CR44b_Thiafora orthonairovirus",0,0
"511",0.532809602474,"Enterobacter phage phiEap-2_Thiafora orthonairovirus",0,0
"512",0.696817860945,"Faecalibacterium prausnitzii_Fox fecal rhabdovirus",0,0
"513",0.590688826834,"Enterobacter phage phiEap-2_Fox fecal rhabdovirus",0,0
"514",0.532786535728,"Bacteroides caccae_Huangpi Tick Virus 3",0,0
"515",0.696488280059,"Anaerostipes hadrus_Bromus-associated circular DNA virus 4",0,0
"516",0.526931286498,"Shewanella sp. phage 3/49_Bromus-associated circular DNA virus 4",0,0
"517",0.500636618805,"Citrobacter phage CR44b_Hubei earwig virus 3",0,0
"518",0.557122357295,"Parabacteroides distasonis_Lake Sarah-associated circular virus-31",0,0
"519",0.59394580028,"Parabacteroides sp. CT06_Lake Sarah-associated circular virus-31",0,0
"520",0.64137857006,"Anaerostipes hadrus_Lake Sarah-associated circular virus-34",0,0
"521",0.6764991984,"Anaerostipes hadrus_Wenling crustacean virus 15",0,0
"522",0.633327042619,"Bifidobacterium adolescentis_Wuhan spider virus 6",0,0
"523",0.517103972219,"Bifidobacterium angulatum_Wuhan spider virus 6",0,0
"524",0.570001334596,"Parus major densovirus_Wuhan spider virus 6",0,0
"525",0.609463092778,"Enterobacteria phage 285P_Wuhan spider virus 6",0,0
"526",0.613646862653,"Cardiovirus C_Wuhan spider virus 6",0,0
"527",0.526307316656,"Red-crowned crane parvovirus_Wuhan spider virus 8",0,0
"528",0.51732719784,"Culex negev-like virus 1_Wuhan spider virus 8",0,0
